Empresa,Año,Activos_Millones,Capital_Accs_Millones,Ingresos_Millones,Ingreso_%_cambio_Año_Anterior,Utilidad_Millones,Utilidad_%_Ventas,Utilidad_%_Año_Anterior,Utilidad_%_Activos,Valor_Mercado_Millones,Cambio_%_Valor_Mercado,Empleados,Ventas_empleado,Resultados_Empleado,ROE,Rotación_Activos,Multiplicador_Capital,Industria,Vía de desarrollo
Schneider Electric,2014,51447.5,24665,31173.75,2.512857782,2576.25,8.264164562,-0.164696764,5.00753195,42110,-13.17525773,185965,167632.3502,13853.41328,0.104449625,0.605933233,2.085850395,My/oS electrónicos,Neoliberal predominante
Schneider Electric,2015,46834.7,22932.8,29304,-5.997834717,1653.3,5.641891892,-35.82532751,3.530074923,32490,-22.84492995,181362,161577.3977,9116.022099,0.072093246,0.625689926,2.04225825,My/oS electrónicos,Neoliberal predominante
Schneider Electric,2016,44362.06,21723.64,26174.58,-10.67915643,1919.66,7.334062285,16.11080869,4.327256218,38540,18.62111419,170866,153187.7612,11234.88582,0.088367327,0.590021744,2.042109886,My/oS electrónicos,Neoliberal predominante
Schneider Electric,2017,45826.35,22766.55,28454.45,8.710244825,2541.5,8.9318191,32.3932363,5.545935908,47130,22.2885314,153124,185826.1932,16597.65941,0.111633076,0.620918969,2.01288074,My/oS electrónicos,Neoliberal predominante
Schneider Electric,2018,49020.44,24107.12,29835.2,4.852492317,2819.96,9.451788491,10.95652174,5.752620744,37530,-20.3691916,155286,192130.6493,18159.78259,0.116976229,0.608627748,2.033442402,My/oS electrónicos,Neoliberal predominante
Schneider Electric,2019,49503.3,23717.1,29873.8,0.12937738,2775.3,9.290080271,-1.583710407,5.606292914,56480,50.49293898,151297,197451.3705,18343.39081,0.117016836,0.60347088,2.087240852,My/oS electrónicos,Neoliberal predominante
Schneider Electric,2020,54430.2,22685.3,27674.9,-7.360630385,2461.8,8.895425096,-11.2960761,4.522856796,80650,42.79390935,155466,178012.5558,15834.97356,0.108519614,0.508447516,2.399359938,My/oS electrónicos,Neoliberal predominante
Schneider Electric,2021,65456.4,29328,34686,25.33378621,3927.6,11.32330047,59.54179868,6.000329991,108700,34.77991321,166025,208920.3433,23656.67821,0.133919804,0.529909986,2.231873977,My/oS electrónicos,Neoliberal predominante
Schneider Electric,2022,61286.4,26710.95,35884.8,3.456149455,3712.8,10.34644195,-5.468988695,6.058114035,77990,-28.25206992,162339,221048.5466,22870.65955,0.138999174,0.585526316,2.294429812,My/oS electrónicos,Neoliberal predominante
Schneider Electric,2023,65053.02,29226.86,38812.19,8.157743669,4327.48,11.14979598,16.5556992,6.652235361,112100,43.73637646,168044,230964.4498,25752.06494,0.14806517,0.596623954,2.225795724,My/oS electrónicos,Neoliberal predominante
Schneider Electric,2024,68278.11,31568.65,41259.87,6.306472271,4616.63,11.18915304,6.681717766,6.761508191,141000,25.78055308,176962,233156.6664,26088.25624,0.14624097,0.604291331,2.162845418,My/oS electrónicos,Neoliberal predominante
Sensata Tech,2011,3456.651,1044.951,1826.945,18.62670681,6.474,0.354362063,0,0.187291109,4620,-11.49425287,11400,160258.3333,567.8947368,0.006195506,0.528530361,3.30795511,My/oS electrónicos,Neoliberal predominante
Sensata Tech,2012,3648.391,1222.294,1913.91,4.760132352,177.481,9.273215564,2641.442694,4.86463759,5780,25.10822511,11300,169372.5664,15706.28319,0.1452032,0.524590155,2.984871888,My/oS electrónicos,Neoliberal predominante
Sensata Tech,2013,3498.824,1141.588,1980.732,3.491386742,188.125,9.497751336,5.997261679,5.376806607,6660,15.22491349,12100,163696.8595,15547.52066,0.164792377,0.566113643,3.064874543,My/oS electrónicos,Neoliberal predominante
Sensata Tech,2014,5087.507,1302.892,2409.803,21.66224406,283.749,11.77477993,50.83003322,5.577368247,8870,33.18318318,17150,140513.2945,16545.1312,0.217783976,0.4736707,3.904780289,My/oS electrónicos,Neoliberal predominante
Sensata Tech,2015,6298.91,1668.576,2974.961,23.45245649,347.696,11.68741372,22.53646709,5.519939164,7840,-11.61217587,19650,151397.5064,17694.45293,0.208378881,0.472297747,3.775021336,My/oS electrónicos,Neoliberal predominante
Sensata Tech,2016,6240.976,1942.007,3202.288,7.64134387,262.434,8.19520293,-24.52199623,4.205015369,6650,-15.17857143,20300,157748.1773,12927.78325,0.135135455,0.513106924,3.213673277,My/oS electrónicos,Neoliberal predominante
Sensata Tech,2017,6641.525,2345.626,3306.773,3.262823331,408.357,12.34910893,55.60369464,6.148542692,8750,31.57894737,22100,149627.7376,18477.69231,0.174092971,0.497893631,2.831450964,My/oS electrónicos,Neoliberal predominante
Sensata Tech,2018,6797.687,2608.434,3521.627,6.497391868,598.995,17.00904156,46.68415137,8.81174729,7360,-15.88571429,21650,162661.7552,27667.20554,0.229637783,0.518062541,2.606041403,My/oS electrónicos,Neoliberal predominante
Sensata Tech,2019,6834.519,2573.755,3450.631,-2.015999991,282.714,8.193110188,-52.80194325,4.136560305,8500,15.48913043,21050,163925.4632,13430.59382,0.109844954,0.504882787,2.655466041,My/oS electrónicos,Neoliberal predominante
Sensata Tech,2020,7844.202,2705.486,3045.578,-11.73851971,164.286,5.394247003,-41.88968357,2.09436218,8290,-2.470588235,19200,158623.8542,8556.5625,0.060723286,0.388258487,2.899368912,My/oS electrónicos,Neoliberal predominante
Sensata Tech,2021,8613.766,3094.734,3820.806,25.45421592,363.58,9.515793265,121.3091803,4.220918005,9770,17.85283474,21300,179380.5634,17069.48357,0.117483441,0.443569746,2.783362318,My/oS electrónicos,Neoliberal predominante
Sensata Tech,2022,8756.22,3110.807,4029.262,5.455812203,310.685,7.710717248,-14.54838,3.548163477,6170,-36.84749232,23000,175185.3043,13508.04348,0.099872798,0.460159978,2.81477443,My/oS electrónicos,Neoliberal predominante
Sensata Tech,2023,7680.99,2996.28,4054.08,0.615944061,-3.91,-0.096446049,-101.2585094,-0.050904896,5680,-7.94165316,19000,213372.6316,-205.7894737,-0.001304951,0.527806962,2.563508751,My/oS electrónicos,Neoliberal predominante
Sensata Tech,2024,7143.26,2890.44,3935.06,-2.935807877,128.48,3.265007395,-3385.933504,1.798618558,4090,-27.99295775,19000,207108.4211,6762.105263,0.04444998,0.550877331,2.471340004,My/oS electrónicos,Neoliberal predominante
Sony,2011,161590.5019,24658.4019,82237.2019,-1.9001,-5783.6001,-7.032826952,0,-3.579170825,18114.63705,-49.73741107,162700,505452.9926,-35547.6343,-0.234548862,0.508923488,6.553161983,My/oS electrónicos,Asiática
Sony,2012,151130.8,23380.5,81897.3,-0.4,518.2,0.632743692,108.96,0.342881795,11240.2528,-37.94933473,146300,559790.1572,3542.03691,0.022163769,0.541896821,6.463967836,My/oS electrónicos,Asiática
Sony,2013,148914.5,21930.0019,77532.3,-5.3,-1281.4,-1.652730539,-347.3,-0.860493773,17951.172,59.70434402,140900,550264.7268,-9094.393187,-0.058431367,0.520649769,6.790446288,My/oS electrónicos,Asiática
Sony,2014,132051.8,19323.5,74724.9,-3.6,-1145.8,-1.533357689,10.58,-0.867689801,22421.2164,24.90112846,131700,567387.2437,-8700.07593,-0.059295676,0.565875664,6.833741299,My/oS electrónicos,Asiática
Sony,2015,148366.2,21919.7,67518.8,-9.6,1231.1,1.823344017,207.44,0.829771201,31027.3404,38.38384076,125300,538857.1429,9825.219473,0.05616409,0.455082087,6.768623658,My/oS electrónicos,Asiática
Sony,2016,158518.6,22414.9,70170.3,3.9,676.4,0.963940585,-45.1,0.426700715,35405.35515,14.11018377,128400,546497.6636,5267.912773,0.030176356,0.44266288,7.072019059,My/oS electrónicos,Asiática
Sony,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,My/oS electrónicos,Asiática
Sony,2018,189586.9,33851.8,78157.7,1.4,8264,10.57349436,86.6,4.358950961,61304.4369,73.15018206,114400,683196.6783,72237.76224,0.244122912,0.41225264,5.600496872,My/oS electrónicos,Asiática
Sony,2019,213189.1,38172.5,75972.3,-2.8,5354.8,7.048358415,-35.20329138,2.511760686,83460.14,36.14045609,111700,680145.9266,47939.12265,0.140278997,0.35636109,5.584887026,My/oS electrónicos,Asiática
Sony,2020,238289.7,50414.5,84893.1,11.7,11053.6,13.02061063,106.4241428,4.638723369,124874.8782,49.62217677,109700,773865.9982,100762.0784,0.219254381,0.356260048,4.7266104,My/oS electrónicos,Asiática
Sony,2021,251058.1,58845.8,88320.5,4,7853.1,8.891593684,-28.95436781,3.128001048,156699.2176,25.48498133,108900,811023.8751,72112.94766,0.133452175,0.351793071,4.266372451,My/oS electrónicos,Asiática
Sony,2022,241383.3,54465.2,85254.9,-3.470994843,6923.4,8.120823554,-11.83863697,2.868218307,94252.2455,-39.85148941,112994,754508.204,61272.27994,0.12711603,0.353193034,4.431881275,My/oS electrónicos,Asiática
Sony,2023,225548.8,50173.11,90091.75,5.673398245,6715.47,7.454034359,-3.00329318,2.977391146,116640,23.75301976,113000,797272.1239,59428.93805,0.133845998,0.399433515,4.495411985,My/oS electrónicos,Asiática
Sony,2024,235460.49,54571.65,84995.5,-5.656733275,7488.65,8.810642916,11.51341604,3.180427425,129920,11.38545953,112300,756861.0864,66684.32769,0.137226014,0.360975635,4.314703514,My/oS electrónicos,Asiática
Stellantis,2011,104492.7,12624.3,77426.7,65.99498328,1817.4,2.347252304,133,1.739260255,11070,0,197021,392987.042,9224.397399,0.143960457,0.740977121,8.277108434,OEM,Neoliberal predominante
Stellantis,2012,107422.9,10879.7,108894.5,40.64205242,1164.8,1.069659166,-35.90844063,1.084312563,11070,0,218311,498804.4579,5335.507602,0.107061776,1.013699127,9.873700562,OEM,Neoliberal predominante
Stellantis,2013,113378.2,16359.2,112611.2,3.413120038,2536.3,2.252262652,117.7455357,2.237026166,11070,0,229053,491638.1798,11072.98311,0.155038144,0.993235031,6.930546726,OEM,Neoliberal predominante
Stellantis,2014,125637.5,17172.5,120112.5,6.661237959,790,0.657716724,-68.85226511,0.628793155,24160,118.2475158,232165,517358.3443,3402.752353,0.046003785,0.956024276,7.316203232,OEM,Neoliberal predominante
Stellantis,2015,116328.3,18664.8,121654.5,1.283796441,414.7,0.340883403,-47.50632911,0.356491069,32920,36.25827815,236559,514267.0539,1753.051036,0.022218293,1.045785935,6.232496464,OEM,Neoliberal predominante
Stellantis,2016,110603.58,20514.18,117679.08,-3.267795273,1922.84,1.633969266,363.670123,1.738497072,21570,-34.47752126,235481,499739.1722,8165.584485,0.093732238,1.063971709,5.391567199,OEM,Neoliberal predominante
Stellantis,2017,110743.85,24135.05,127574.1,8.40847838,4036.5,3.164043485,109.9238626,3.644897662,44370,105.7023644,237150,537946.8691,17020.87287,0.167246391,1.151974579,4.588507171,OEM,Neoliberal predominante
Stellantis,2018,112372.68,28887.48,128077.92,0.394923421,4213.12,3.289497518,4.375572897,3.749238694,40350,-9.060175794,198545,645082.5757,21219.97532,0.145845882,1.139760305,3.890013251,OEM,Neoliberal predominante
Stellantis,2019,107848.4,31542.5,119005.7,-7.08335988,7293,6.128277889,73.10211909,6.762270001,41720,3.395291202,191752,620622.9922,38033.50161,0.231211857,1.103453551,3.419145597,OEM,Neoliberal predominante
Stellantis,2020,109703,28447.1,52421.6,-55.95034524,2225.3,4.245005875,-69.48717949,2.028476888,47470,13.78235858,189512,276613.6181,11742.26434,0.0782259,0.477850196,3.856386064,OEM,Neoliberal predominante
Stellantis,2021,206119.2,67568.4,179302.8,242.0399225,17049.6,9.508830872,666.1708534,8.271718501,81060,70.7604803,272367,658313.2318,62597.89182,0.252330971,0.869898583,3.050526578,OEM,Neoliberal predominante
Stellantis,2022,195463.8,76001.1,188571.6,5.169355972,17617.95,9.342843779,3.333509291,9.013408109,67050,-17.28349371,281595,669655.3561,62564.85378,0.231811776,0.964739251,2.571854881,OEM,Neoliberal predominante
Stellantis,2023,202128,81693,189544,0.515666198,18596,9.810914616,5.551440434,9.200110821,70390,4.981357196,258275,733884.4255,72000.77437,0.227632723,0.937742421,2.474238919,OEM,Neoliberal predominante
Stellantis,2024,207607,81692,156878,-17.23399316,5473,3.488698224,-70.56893956,2.636230956,37500,-46.72538713,248243,631953.3683,22046.94594,0.066995544,0.755648894,2.541338197,OEM,Neoliberal predominante
STMicroelectronics,2011,12094,7603,9735,-5.905664025,155,1.592193118,-71.40221402,1.281627253,5220,-42.25663717,49450,196865.5207,3134.479272,0.020386689,0.804944601,1.590687886,Semiconductores,Neoliberal predominante
STMicroelectronics,2012,10434,6225,8493,-12.75808937,-2188,-25.76239256,-1511.612903,-20.96990608,6300,20.68965517,48460,175257.9447,-45150.6397,-0.351485944,0.813973548,1.676144578,Semiconductores,Neoliberal predominante
STMicroelectronics,2013,9173,5643,8082,-4.839279407,-629,-7.782727048,-71.25228519,-6.857080563,7180,13.96825397,45390,178056.8407,-13857.6779,-0.111465533,0.881063992,1.625553783,Semiconductores,Neoliberal predominante
STMicroelectronics,2014,9008,4994,7404,-8.389012621,129,1.742301459,-120.508744,1.432060391,6580,-8.356545961,43620,169738.652,2957.35901,0.025830997,0.821936057,1.803764517,Semiconductores,Neoliberal predominante
STMicroelectronics,2015,8195,4632,6897,-6.847649919,110,1.594896332,-14.72868217,1.342281879,5930,-9.878419453,43183,159715.6288,2547.298706,0.023747841,0.841610738,1.769214162,Semiconductores,Neoliberal predominante
STMicroelectronics,2016,8004,4535,6973,1.101928375,170,2.437975047,54.54545455,2.123938031,10060,69.64586847,43480,160372.5851,3909.843606,0.037486218,0.871189405,1.764939361,Semiconductores,Neoliberal predominante
STMicroelectronics,2017,9681,5404,8347,19.70457479,810,9.7040853,376.4705882,8.366904245,19180,90.65606362,45468,183579.6604,17814.72684,0.149888971,0.862204318,1.791450777,Semiconductores,Neoliberal predominante
STMicroelectronics,2018,10867,6359,9664,15.77812388,1293,13.37955298,59.62962963,11.89840802,12820,-33.15954119,45953,210301.8301,28137.44478,0.203333858,0.889297874,1.708916496,Semiconductores,Neoliberal predominante
STMicroelectronics,2019,11868,7043,9556,-1.117549669,1033,10.80996233,-20.10827533,8.704078193,23930,86.66146646,45554,209773.0166,22676.38407,0.146670453,0.805190428,1.685077382,Semiconductores,Neoliberal predominante
STMicroelectronics,2020,14454,8448,10219,6.938049393,1108,10.84254819,7.260406583,7.665698077,33630,40.53489344,46016,222074.9305,24078.58136,0.131155303,0.707001522,1.7109375,Semiconductores,Neoliberal predominante
STMicroelectronics,2021,16413,9581,12761,24.87523241,1717,13.45505838,54.96389892,10.46121976,44510,32.35206661,48253,264460.2408,35583.2798,0.179208851,0.77749345,1.713077967,Semiconductores,Neoliberal predominante
STMicroelectronics,2022,20987,13504,16128,26.38507954,4329,26.84151786,152.1258008,20.62705484,32140,-27.79150753,51370,313957.5628,84270.97528,0.320571682,0.768475723,1.554132109,Semiconductores,Neoliberal predominante
STMicroelectronics,2023,25425,17242,17239,6.888640873,3996,23.17999884,-7.692307692,15.71681416,45440,41.38145613,51323,335892.29,77859.82893,0.231759657,0.678033432,1.474596915,Semiconductores,Neoliberal predominante
STMicroelectronics,2024,25764,18435,13217,-23.33081965,1995,15.09419687,-50.07507508,7.743362832,22880,-49.64788732,49602,266461.0298,40220.15241,0.108218063,0.513002639,1.397558991,Semiconductores,Neoliberal predominante
Tesla,2011,713.448,224.045,205.242,75.80518057,-254.411,-123.9565976,-64.85083718,-35.6593613,2970,17.85714286,1417,144842.6253,-179541.9901,-1.135535272,0.287676187,3.184395992,OEM,Neoliberal predominante
Tesla,2012,1114.19,124.7,413.256,101.3506008,-396.213,-95.87592195,-55.73736985,-35.56063149,3860,29.96632997,2964,139425.1012,-133675.1012,-3.177329591,0.370902629,8.934963913,OEM,Neoliberal predominante
Tesla,2013,2416.93,667.12,2013.496,387.2272877,-74.014,-3.67589506,81.31964373,-3.062314589,18510,379.5336788,5859,343658.6448,-12632.53115,-0.110945557,0.833079982,3.622931407,OEM,Neoliberal predominante
Tesla,2014,5830.667,1083.704,3198.356,58.84590781,-294.04,-9.193473147,297.276191,-5.042990793,27950,50.99945975,10161,314767.8378,-28938.09664,-0.271328702,0.54854033,5.380313259,OEM,Neoliberal predominante
Tesla,2015,8067.939,4752.911,4046.025,26.50327231,-888.663,-21.96385341,202.2252075,-11.01474615,31540,12.84436494,13058,309850.2834,-68055.06203,-0.186972363,0.501494248,1.697473191,OEM,Neoliberal predominante
Tesla,2016,22664.076,4752.911,7000.132,73.01257407,-674.914,-9.641446761,-24.05287494,-2.977902121,34420,9.13126189,30025,233143.4471,-22478.40133,-0.142000134,0.308864654,4.768462107,OEM,Neoliberal predominante
Tesla,2017,28655.372,4237.242,11758.751,67.97898954,-1961.4,-16.68034301,190.6148043,-6.84478987,52320,52.00464846,37543,313207.5487,-52244.09344,-0.46289544,0.410350667,6.762741425,OEM,Neoliberal predominante
Tesla,2018,29740,4923,21461.268,82.51315977,-976.091,-4.548151582,-50.23498521,-3.282081372,57440,9.785932722,48817,439626.9332,-19994.89932,-0.198271582,0.721629724,6.041031891,OEM,Neoliberal predominante
Tesla,2019,34309,6618,24578,14.52259018,-862,-3.507201562,-11.68856182,-2.512460287,75710,31.80710306,48016,511871.043,-17952.34922,-0.130250831,0.716371797,5.184194621,OEM,Neoliberal predominante
Tesla,2020,52148,22225,31536,28.30987062,721,2.286276002,-183.6426914,1.38260336,668900,783.5028398,70757,445694.4189,10189.80454,0.032440945,0.604740354,2.346366704,OEM,Neoliberal predominante
Tesla,2021,62131,30189,53823,70.7,5519,10.25398064,665.4646325,8.882844313,1061000,58.6186276,99290,542078.7592,55584.65102,0.182814933,0.866282532,2.058067508,OEM,Neoliberal predominante
Tesla,2022,82338,44704,81462,51.35165264,12556,15.41332155,127.5049828,15.24933809,388970,-63.33930254,127855,637143.6393,98204.99785,0.280869721,0.989360927,1.841848604,OEM,Neoliberal predominante
Tesla,2023,106618,62634,96773,18.7952665,14974,15.47332417,19.25772539,14.04453282,789890,103.0722164,140473,688908.1888,106596.9973,0.239071431,0.907660995,1.702238401,OEM,Neoliberal predominante
Tesla,2024,122070,72913,97690,0.947578353,7130,7.298597605,-52.3841325,5.840910953,1385000,75.34087025,125665,777384.3154,56738.15303,0.097787774,0.800278529,1.674187045,OEM,Neoliberal predominante
Texas Instruments,2011,20497,10952,13735,-1.654016898,2236,16.27957772,-30.73110285,10.9089135,33260,-12.33526621,34759,395149.4577,64328.66308,0.204163623,0.670098063,1.871530314,My/oS electrónicos,Neoliberal predominante
Texas Instruments,2012,20021,10961,12825,-6.625409538,1759,13.71539961,-21.33273703,8.785774936,34230,2.916416115,34151,375538.0516,51506.54446,0.160478059,0.640577394,1.826566919,My/oS electrónicos,Neoliberal predominante
Texas Instruments,2013,18938,10807,12205,-4.834307992,2162,17.71405162,22.91074474,11.41620023,47540,38.88401987,32209,378931.3546,67124.09575,0.20005552,0.644471433,1.752382715,My/oS electrónicos,Neoliberal predominante
Texas Instruments,2014,17722,10390,13045,6.882425236,2821,21.62514373,30.48103608,15.91806794,55950,17.69036601,31003,420765.7323,90991.1944,0.271511068,0.736090735,1.705678537,My/oS electrónicos,Neoliberal predominante
Texas Instruments,2015,16230,9946,13000,-0.344959755,2986,22.96923077,5.84898972,18.39802834,55420,-0.947274352,29977,433665.8105,99609.70077,0.300221194,0.800985829,1.631811784,My/oS electrónicos,Neoliberal predominante
Texas Instruments,2016,16431,10473,13370,2.846153846,3595,26.88855647,20.39517749,21.87937435,72930,31.59509202,29865,447681.2322,120375.0209,0.34326363,0.8137058,1.568891435,My/oS electrónicos,Neoliberal predominante
